pct,probability,available,distance,price,stars,rating
0.4051335170783138,-0.27154846511401215,-0.1512722372676241,0.8288813447511656,0.8440591871338783,-0.5493454772231885,2
2.4777268160914456,-2.877079461135165,-0.4644743788380665,0.8498236750018132,-0.5387737388859689,-0.5493454772231885,1
0.23241740882721948,-0.054420882112249415,-0.33510827688505773,1.088566239859196,0.8440591871338783,-0.5493454772231885,2
-0.45844702417715777,0.5969618668930388,3.307568804423349,1.2602933479145064,0.8440591871338783,0.5614328947848692,5
0.5778496253294081,-0.48867604811577486,-0.47128312104611964,1.1346393664106207,-1.2301902018958926,-0.5493454772231885,2
-2.0128919984370066,1.6825997819018526,-0.27382959701257986,1.105320104059714,0.8440591871338783,-0.5493454772231885,2
-1.3220275654326294,1.248344615898327,0.17554738871892456,-0.008811865274738928,0.8440591871338783,1.6722112667929272,3
-1.149311457181535,1.0312170328965642,-0.43723941000585415,0.17548064093096008,1.5354756501438018,-0.5493454772231885,2
-1.4947436736837236,1.4654721989000896,-0.5189443165024913,0.2173653014322553,-0.5387737388859689,-0.5493454772231885,2
-1.149311457181535,1.0312170328965642,-0.33510827688505773,-0.850693541350773,-1.921606664905816,-0.5493454772231885,3
0.7505657335805025,-0.7058036311175376,-0.47809186325417274,-0.8339396771502549,-0.5387737388859689,-0.5493454772231885,2
-0.11301480767496914,0.1627067008895133,-0.22616840155620815,-1.3114248068650205,0.8440591871338783,0.5614328947848692,3
-1.667459781934818,1.4654721989000896,-0.19212469051594266,1.1639586287615273,-0.5387737388859689,1.6722112667929272,3
-1.3220275654326294,1.248344615898327,-0.5121355742944382,1.1388278324607504,-0.5387737388859689,-0.5493454772231885,2
-1.4947436736837236,1.4654721989000896,-0.07637607297904003,0.44773093418937904,0.15264272412395463,-0.5493454772231885,3
-1.4947436736837236,1.4654721989000896,-0.47128312104611964,0.5189348570415809,0.15264272412395463,0.5614328947848692,2
-1.149311457181535,1.0312170328965642,-0.3963869567575356,0.5482541193924876,0.15264272412395463,0.8391274877868837,2
-0.9765953489304408,1.0312170328965642,-0.4168131833816949,0.6027041780441714,0.8440591871338783,2.0424707241289464,2
-0.6311631324282521,0.5969618668930388,-0.36915198792532317,-1.3281786710655386,0.8440591871338783,-0.5493454772231885,3
-0.11301480767496914,0.1627067008895133,1.1219625556383048,-1.5836751001234395,0.8440591871338783,1.7647761311269319,5
-0.45844702417715777,0.5969618668930388,-0.3282995346770046,-0.9763475228546586,-1.2301902018958926,-0.5493454772231885,3
2.8231590325936344,-3.3113346271386903,-0.21935965934815507,0.5775733817433942,-0.5387737388859689,-0.5493454772231885,2
-0.45844702417715777,0.5969618668930388,0.18235613092697764,0.8707660052524608,1.5354756501438018,2.2276004527969557,3
2.8231590325936344,-3.3113346271386903,-0.44404815221390725,0.11684211622914675,-1.921606664905816,-0.5493454772231885,2
-0.6311631324282521,0.5969618668930388,-0.26021211259647364,0.8707660052524608,0.8440591871338783,-0.5493454772231885,2
0.05970130057612517,-0.054420882112249415,-0.5189443165024913,1.0047969188566055,-0.5387737388859689,-0.5493454772231885,2
-2.185608106688101,1.8997273649036153,-0.05594984635488074,0.9587237923051808,0.15264272412395463,-0.5493454772231885,3
-0.11301480767496914,0.1627067008895133,-0.25340337038842053,1.3231203386664494,0.15264272412395463,-0.5493454772231885,2
-3.3946208644457614,2.551110113908903,-0.5121355742944382,0.6027041780441714,-1.2301902018958926,-0.5493454772231885,2
-2.703756431441384,2.1168549479053778,-0.3963869567575356,0.8037505484503885,-1.2301902018958926,-0.5493454772231885,2
-1.3220275654326294,1.248344615898327,-0.3759607301333763,1.360816533117615,0.15264272412395463,-0.5493454772231885,2
-1.149311457181535,1.0312170328965642,-0.5189443165024913,1.4320204559698169,1.5354756501438018,-0.5493454772231885,2
0.23241740882721948,-0.054420882112249415,-0.44404815221390725,1.4278319899196874,0.15264272412395463,0.5614328947848692,2
-0.8038792406793465,0.8140894498948015,-0.5189443165024913,1.448774320170335,-1.2301902018958926,-0.5493454772231885,2
2.8231590325936344,-3.3113346271386903,-0.47809186325417274,-0.9428397944536225,-0.5387737388859689,-0.5493454772231885,2
-0.11301480767496914,0.1627067008895133,2.9875579206448535,-1.9061869859834126,0.15264272412395463,-0.5493454772231885,5
-1.149311457181535,1.0312170328965642,-0.3759607301333763,0.2927576903345867,-1.921606664905816,-0.5493454772231885,2
-0.11301480767496914,0.1627067008895133,-0.4576656366300135,-0.6370817727941673,-1.921606664905816,-0.5493454772231885,2
-0.6311631324282521,0.5969618668930388,-0.48490060546222585,-0.850693541350773,-0.5387737388859689,-0.5493454772231885,2
-0.9765953489304408,1.0312170328965642,-0.4576656366300135,-0.683154899345592,1.5354756501438018,-0.5493454772231885,2
-0.9765953489304408,1.0312170328965642,-0.498518089878332,-1.1438861648598395,-0.5387737388859689,-0.5493454772231885,2
-0.2857309159260635,0.37983428389127605,-0.43043066779780104,-0.859070473451032,-0.5387737388859689,-0.5493454772231885,2
-0.6311631324282521,0.5969618668930388,-0.3487257613011639,-1.1020015043585443,1.5354756501438018,1.6722112667929272,3
-0.8038792406793465,0.8140894498948015,-0.5189443165024913,1.360816533117615,-1.2301902018958926,-0.5493454772231885,2
0.5778496253294081,-0.48867604811577486,-0.3895782145494825,1.2979895423656722,-0.5387737388859689,-0.5493454772231885,2
-0.2857309159260635,0.37983428389127605,-0.1240372684354117,-0.4234700042375617,-1.2301902018958926,-0.5493454772231885,3
-1.149311457181535,1.0312170328965642,-0.4644743788380665,-0.6915318314458512,1.5354756501438018,-0.5493454772231885,2
-1.149311457181535,1.0312170328965642,-0.45085689442196036,-0.578443248092354,-1.921606664905816,-0.5493454772231885,2
-0.2857309159260635,0.37983428389127605,0.992596453685296,-0.017188797374997972,0.8440591871338783,2.7829896388009847,5
-0.11301480767496914,0.1627067008895133,0.277678521839721,-0.5030508591900226,0.15264272412395463,-0.5493454772231885,3
-0.6311631324282521,0.5969618668930388,-0.3419170190931108,-0.10095811837758843,0.15264272412395463,-0.5493454772231885,2
-0.6311631324282521,0.5969618668930388,-0.43723941000585415,-0.850693541350773,0.8440591871338783,2.2276004527969557,3
0.7505657335805025,-0.7058036311175376,1.1832412355107829,-0.6035740443931311,0.8440591871338783,0.5614328947848692,5
-0.11301480767496914,0.1627067008895133,-0.423621925589748,-0.7417934240474054,0.8440591871338783,2.50529504579897,3
1.095997950082691,-1.1400587971210632,-0.3214907924689515,1.3021780084158017,-0.5387737388859689,-0.5493454772231885,2
-0.2857309159260635,0.37983428389127605,-0.19212469051594266,1.1011316380095846,0.8440591871338783,0.5614328947848692,2
0.05970130057612517,-0.054420882112249415,-0.47809186325417274,1.0131738509568646,-0.5387737388859689,-0.5493454772231885,2
-1.4947436736837236,1.4654721989000896,-0.18531594830788958,1.0299277151573827,0.15264272412395463,0.5614328947848692,2
-0.8038792406793465,0.8140894498948015,-0.44404815221390725,1.2100317553129523,0.15264272412395463,1.3019518094569078,2
-2.5310403231902896,2.1168549479053778,-0.19212469051594266,-1.8475484612815993,-1.921606664905816,-0.5493454772231885,3
-1.149311457181535,1.0312170328965642,-0.40319569896558866,0.816315946600777,0.15264272412395463,2.412730181464965,2
-1.8401758901859124,1.6825997819018526,-0.43723941000585415,0.7995620824002589,0.15264272412395463,-0.5493454772231885,2
-1.4947436736837236,1.4654721989000896,-0.5053268320863852,0.7157927613976685,-1.921606664905816,-0.5493454772231885,2
-1.3220275654326294,1.248344615898327,-0.3827694723414294,-0.25174289618225126,0.8440591871338783,-0.5493454772231885,2
-0.6311631324282521,0.5969618668930388,2.0751864647657383,-1.5543558377725328,0.15264272412395463,-0.5493454772231885,5
-1.3220275654326294,1.248344615898327,1.3126073374637917,-1.2695401463637253,0.15264272412395463,-0.5493454772231885,5
-1.4947436736837236,1.4654721989000896,-0.5053268320863852,-0.7836780845487006,0.15264272412395463,-0.5493454772231885,2
0.9232818418315968,-0.9229312141193003,-0.43043066779780104,-0.7962434826990892,-0.5387737388859689,-0.5493454772231885,2
-0.6311631324282521,0.5969618668930388,-0.47128312104611964,0.6613427027459847,1.5354756501438018,2.7829896388009847,2
-0.9765953489304408,1.0312170328965642,-0.1716984638917834,0.15034984463018294,-1.921606664905816,-0.5493454772231885,3
0.23241740882721948,-0.054420882112249415,-0.30106456584479224,-0.12190044862823604,1.5354756501438018,-0.5493454772231885,2
-0.9765953489304408,1.0312170328965642,-0.47809186325417274,0.10008825202862866,-1.921606664905816,-0.5493454772231885,2
-0.8038792406793465,0.8140894498948015,-0.36915198792532317,0.06239205757746296,-1.921606664905816,-0.5493454772231885,2
-1.149311457181535,1.0312170328965642,-0.3963869567575356,0.24249609773303243,-1.921606664905816,-0.5493454772231885,2
-1.4947436736837236,1.4654721989000896,0.19597361534308386,1.4529627862204646,1.5354756501438018,0.5614328947848692,3
-0.2857309159260635,0.37983428389127605,-0.4644743788380665,1.4027011936189102,-1.921606664905816,-0.5493454772231885,2
1.614146274835974,-1.7914415461263513,-0.4168131833816949,0.6697196348462437,-0.5387737388859689,-0.5493454772231885,2
-1.149311457181535,1.0312170328965642,-0.015097393106562157,-0.5742547820422245,-0.5387737388859689,-0.5493454772231885,3
